Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,facilityType,Post Generator Interconnection Agreement Status,Interconnection Approval Date,inService,giaToExec,studyCycle,studyGroup,studyPhase,svcType,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,sisPhase1
J2926,,,Franklin,IL,Ashley to West Frankfort-1536,AMEREN ILLINOIS,Solar,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-07-31T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2981,,,Audrain,MO,Ameren Centralia 69 kV Substation,AMEREN MISSOURI,Solar,30.0,30.0,30.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2023-09-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3007,,,Mason,MI,PERE MARQUETTE - LINDEMAN 138.0kV,METC,Battery Storage,100.0,100.0,100.0,2022-08-25T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2025-05-15T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,100.0,100.0,0.0,0.0,
J3060,,,Perry,IL,7CMDR-7ASTER 345 kV,AMEREN ILLINOIS,Solar,200.0,200.0,200.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-07-20T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2939,,,Tunica,MS,Hambrick Switching Station 115kV,COOPERATIVE ENERGY SMEP,Solar,150.0,150.0,150.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-11-30T05:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J2940,,,Sharkey,MS,Nitta Yuma SS (CE) - Rolling Fork 115 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-11-30T05:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J2982,,,Warren,IL,Line 6629 Monmouth 69 kV Switching Station,,Solar,35.0,35.0,35.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2023-09-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,35.0,35.0,0.0,0.0,
J2976,,,Jasper,TX,Mill Creek SW Station 138 kV,"EAST TEXAS ELECTRIC COOPERATIVE, INC.ETCT",Hybrid,50.0,50.0,50.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Solar/Battery,Not Started,,2025-05-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3004,,,Mason,IL,Cane,,Hybrid,142.0,142.0,142.0,2022-09-15T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2025-08-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,142.0,127.5,0.0,0.0,
J2996,,,Clay,AR,Corning North to Datto 161kV Line,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,50.0,50.0,50.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Battery Storage,Not Started,,2025-09-15T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3011,,,St. Clair,IL,Prairie State Plant Switchyard 345 kV,AMEREN ILLINOIS,Battery Storage,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Battery Storage,Not Started,,2025-11-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3008,,,Cook,IL,"Sheffield - Burnham 345 (Tie line between CE and NIPS, NIPS owns 1.87 miles)",NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Battery Storage,270.0,270.0,270.0,2022-08-24T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Battery Storage,Not Started,,2025-05-15T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2931,,,Henderson,KY,AB Brown 345 - Reid EHV (BREC Terminal) 345.0kV,,Solar,400.0,400.0,400.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2025-10-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,400.0,225.0,0.0,0.0,
J2967,,,Jefferson Davis,LA,Lowe Grout Rd to Jennings 138kV Line,,Solar,200.0,200.0,200.0,2022-09-09T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2025-10-15T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,200.0,0.0,0.0,0.0,
J3001,,,Pulaski,AR,J2134 POI to White Bluff 115kV Line,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,50.0,50.0,50.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Battery Storage,Not Started,,2025-09-15T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3040,,,Ouachita,AR,EL DORADO EHV - MCNEIL EHV 500.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,290.0,290.0,290.0,2022-09-13T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2027-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,290.0,290.0,0.0,0.0,
J3031,,,Jefferson,IL,4WLTNVL TP 138 kV,AMEREN ILLINOIS,Battery Storage,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,200.0,200.0,0.0,0.0,
J2955,,,Saline,AR,WRIGHTSVILLE Ã¢?? WHITE BLUFF EHV 115 KV,"ENTERGY ARKANSAS, LLC EATO",Solar,150.0,150.0,150.0,2023-11-07T05:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-09-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,150.0,150.0,0.0,0.0,
J3015,,,Iroquois,IL,Gilman - Watseka 138kV,,Hybrid,400.0,400.0,400.0,2022-09-14T04:00:00+00:00,Active,,,,,Wind/Battery,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,ERIS,400.0,0.0,0.0,0.0,
J3028,,,Perry,MS,Waynesboro 161 - Hintonville 161 161.0kV,,Hybrid,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,100.0,100.0,0.0,0.0,
J2928,,,Poinsett,AR,Harrisburg 161 kV Substation,METC,Solar,160.0,160.0,160.0,2022-09-02T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-09-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3013,,,Washington,IL,Ashley,AMEREN ILLINOIS,Battery Storage,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Solar/Battery,Not Started,,2025-11-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3023,,,Hot Spring,AR,H.S. EHV 500 kV Substation,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,400.0,400.0,400.0,2022-09-14T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Battery Storage,Not Started,,2026-04-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3014,,,Rapides,LA,Cooper - Leesville 138.0kV,CLECO POWER LLC CLEC,Solar,280.0,280.0,280.0,2022-09-15T04:00:00+00:00,Pending Revision Approval,,,,,Photovoltaic,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,ERIS,280.0,0.0,0.0,0.0,
J2957,,,Panola,MS,Como - Crenshaw 115 kV Line,"ENTERGY MISSISSIPPI, LLC. EMTO",Hybrid,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2027-01-01T05:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,100.0,100.0,0.0,0.0,
J2989,,,Hardin,IA,Blackhawk (MEC)- Quinn 345 KV,MIDAMERICAN ENERGY CO. MEC,Wind,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-06-15T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,200.0,200.0,0.0,0.0,
J3067,,,Morehouse,LA,BEEKMAN - NORTH BASTROP 115.0kV,"ENTERGY LOUISIANA, LLC ELTO",Solar,200.0,200.0,200.0,2022-09-12T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-09-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3104,,,Hinds,MS,Tinnin Road 230kV Substation,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,85.0,85.0,85.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3125,,,Cottonwood,MN,Crandall 345 kV Substation,NORTHERN STATES POWER COMPANY,Hybrid,289.0,289.0,289.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Wind Turbine,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3139,,,Holmes,MS,Pickens 230 kV Substation,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,225.0,225.0,225.0,2022-09-13T04:00:00+00:00,Pending Revision Approval,,,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,225.0,225.0,0.0,0.0,
J3025,,,Douglas,MN,Alexandria to Hudson 115 kV,OTTER TAIL POWER COMPANY OTP,Solar,188.0,188.0,188.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J2932,,,Henderson,KY,Henderson 161kV,BIG RIVERS ELECTRIC CORPORATION BREC,Battery Storage,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Battery Storage,Not Started,,2025-10-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3026,,,Beauregard,LA,Deridder Mill - Roy S Nelson 138 kV,CLECO POWER LLC CLEC,Battery Storage,175.0,175.0,175.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Battery Storage,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3059,,,Midland,MI,Other_,ITC,Solar,175.0,175.0,175.0,2022-09-15T04:00:00+00:00,Pending Revision Approval,,,,,Photovoltaic,Not Started,,2026-07-20T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,175.0,175.0,0.0,0.0,
J3070,,,Morton,ND,Square Butte 230 kV Substation East,MINNESOTA POWER INC.,Wind,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-02-27T05:00:00+00:00,,DPP-2022,West,Phase 1,ERIS,100.0,0.0,0.0,0.0,
J3043,,,Tazewell,IL,Edwards,AMEREN ILLINOIS,Battery Storage,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Battery Storage,Not Started,,2025-11-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2923,,,Columbia,AR,EL DORADO EHV - SARPETA 345/115 KV SW STA 345kV,"ENTERGY ARKANSAS, LLC EATO",Hybrid,240.0,240.0,240.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-31T04:00:00+00:00,,,Solar/Battery,Not Started,,2028-05-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3051,,,Chisago,MN,Rush City 230 kV,GREAT RIVER ENERGY,Solar,150.0,150.0,150.0,2024-01-09T05:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,150.0,0.0,0.0,0.0,
J3044,,,Tazewell,IL,Edwards,AMEREN ILLINOIS,Solar,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-11-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3216,,,Peoria,IL,Bloomington Brokaw,AMEREN ILLINOIS,Battery Storage,300.0,300.0,300.0,2022-09-15T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2027-04-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,300.0,300.0,0.0,0.0,
J3046,,,Concordia,LA,Red Gum to Metropolis 115 kV,"ENTERGY LOUISIANA, LLC ELTO",Battery Storage,140.0,140.0,140.0,2022-09-14T04:00:00+00:00,Withdrawn,,2023-03-25T04:00:00+00:00,,,Battery Storage,Not Started,,2025-08-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3203,,,Clinton,MI,Bingham - Lookng GL J 138kV,METC,Solar,150.0,150.0,150.0,2022-09-15T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-07-20T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3205,,,Franklin,MS,Arlington to Smithdale 115 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,80.0,80.0,80.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3132,,,Columbia,AR,El Dorado EHV - Sarepta 345/115KV SW STA 345 kV,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,150.0,150.0,150.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Battery Storage,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3140,,,Porter,IN,South Valparaiso 138 kV Substation,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Battery Storage,50.0,50.0,50.0,2022-09-14T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2026-08-31T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,50.0,50.0,0.0,0.0,
J3169,,,Hardin,TX,Cypress 138 kV Substation,"ENTERGY TEXAS, INC. ETTO",Battery Storage,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,200.0,200.0,0.0,0.0,
J3130,,,Marion,IL,Kinmundy to Salem 138 kV,AMEREN ILLINOIS,Solar,100.0,100.0,100.0,2022-09-09T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,100.0,100.0,0.0,0.0,
J3131,,,Columbia,AR,El Dorado EHV - Sarepta 345/115KV SW STA 345 kV,"ENTERGY ARKANSAS, LLC EATO",Solar,300.0,300.0,300.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,300.0,0.0,0.0,0.0,
J3133,,,Saginaw,MI,Murphy to Nelson Road 345 kV,,Battery Storage,120.0,120.0,120.0,2022-09-14T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2026-08-31T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,120.0,120.0,0.0,0.0,
J3201,,,Walthall,MS,Tylertown-Bogalusa 115 kV,COOPERATIVE ENERGY SMEP,Solar,148.0,148.0,148.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3193,,,Hot Spring,AR,POYEN-GIFFORD 115 kV,"ENTERGY ARKANSAS, LLC EATO",Solar,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3170,,,Avoyelles,LA,Eola-Marksville 138 kV,CLECO POWER LLC CLEC,Solar,200.0,200.0,200.0,2022-09-13T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,200.0,0.0,0.0,0.0,
J3172,,,Dakota,MN,GRE-NININGR7 115 kV,GREAT RIVER ENERGY,Battery Storage,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,100.0,100.0,0.0,0.0,
J3174,,,Scott,IL,Jacksonville Industrial Pk-Winchester Switching Station 138 kV,"PRAIRIE POWER, INC. PPI",Solar,180.0,180.0,180.0,2022-09-09T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-06-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3090,,,Crittenden,AR,West Memphis EHV,ENTERGY ARKANSAS INC. EAI,Solar,200.0,200.0,200.0,2022-09-09T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2025-10-15T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,200.0,200.0,0.0,0.0,
J3146,,,Putnam,IN,Amo - Wheatland Line,"DUKE ENERGY INDIANA, LLC CIN",Solar,200.0,200.0,200.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3202,,,Iron,MO,5CLARK    - 5PILTMA   161.0kV,AMEREN MISSOURI,Solar,120.0,120.0,120.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3092,,,Bolivar,MS,SHELBY SS,"ENTERGY MISSISSIPPI, LLC. EMTO",Hybrid,115.0,115.0,115.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Solar/Battery,Not Started,,2026-05-01T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3134,,,Otsego,MI,Gaylord Interconnection,WOLVERINE POWER SUPPLY COOPERATIVE,Solar,150.0,150.0,150.0,2022-09-15T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2025-06-30T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,150.0,0.0,0.0,0.0,
J3213,,,Hennepin,MN,Riverside 115kV Substation,NORTHERN STATES POWER COMPANY,Gas,55.0,55.0,55.0,2022-09-01T04:00:00+00:00,Active,,,,,Combined-Cycle – Steam Plant,Not Started,,2026-12-31T05:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,55.0,55.0,0.0,0.0,
J3206,,,Cerro Gordo,IA,Killdeer 345 kV Substation,ITC MIDWEST,Wind,194.0,194.0,194.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Wind Turbine,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3124,,,Saginaw,MI,Murphy 345 kV Substation,,Solar,120.0,120.0,120.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-08-31T04:00:00+00:00,,DPP-2022,East (ITC),Phase 1,NRIS,120.0,120.0,0.0,0.0,
J3218,,,Nevada,AR,Prescott (#337507) to Emmett (#337505),"ENTERGY ARKANSAS, LLC EATO",Solar,50.0,50.0,50.0,2022-09-12T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-06-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3142,,,Johnson,IN,Circuit ID# 6950 - Columbus North (08COLNRT) - Franklin Forsythe St (08FRSYTH),"DUKE ENERGY INDIANA, LLC CIN",Solar,50.0,50.0,50.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3143,,,Putnam,IN,Jackson Township (08JCKSN_TWNS) - Heritage Lake (08HERITL),"DUKE ENERGY INDIANA, LLC CIN",Solar,50.0,50.0,50.0,2022-09-13T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3144,,,Putnam,IN,Edwardsport IGCC - Amo 345.0kV,"DUKE ENERGY INDIANA, LLC CIN",Solar,150.0,150.0,150.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,150.0,150.0,0.0,0.0,
J3145,,,Putnam,IN,Edwardsport IGCC - Amo 345.0kV,"DUKE ENERGY INDIANA, LLC CIN",Solar,150.0,150.0,150.0,2022-09-14T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,150.0,150.0,0.0,0.0,
J3182,,,Oliver,ND,Coyote,MONTANA-DAKOTA UTILITIES CO.MDU,Hybrid,200.0,200.0,200.0,2022-09-11T04:00:00+00:00,Withdrawn,,2023-02-16T05:00:00+00:00,,,Solar/Battery,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3194,,,Hardin,TX,RYE CO-CYPRESS 138 kV,"ENTERGY TEXAS, INC. ETTO",Solar,198.0,198.0,198.0,2022-09-15T04:00:00+00:00,Withdrawn,,2023-02-27T05:00:00+00:00,,,Photovoltaic,Not Started,,2025-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3189,,,Perry,IL,St. Johns 138 kV Substation,AMEREN ILLINOIS,Solar,50.0,50.0,50.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2023-09-30T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3081,,,Hot Spring,AR,DEGRAY DAM - H.S. EHV 115.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,105.0,105.0,105.0,2025-07-28T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2026-09-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,105.0,105.0,0.0,0.0,
J3078,,,Peoria,IL,Fargo to Sandburg 345kV,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Wind,250.0,250.0,250.0,2022-09-12T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2029-10-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,250.0,250.0,0.0,0.0,
J3161,,,Sheboygan,WI,Huebner 138 kV,AMERICAN TRANSMISSION COMPANY,Battery Storage,100.0,100.0,100.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Battery Storage,Not Started,,2027-06-30T04:00:00+00:00,,DPP-2022,East (ATC),Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3138,,,Rapides,LA,Rapides 230kV Substation,CLECO POWER LLC CLEC,Solar,49.3,49.3,49.3,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-09-30T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3147,,,Johnson,IN,Trafalgar Switchyard (08TRFLGJ),"DUKE ENERGY INDIANA, LLC CIN",Solar,50.0,50.0,50.0,2022-09-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2027-07-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J3091,,,Logan,ND,East Bismarck Junction to Wishek Junction,MONTANA-DAKOTA UTILITIES CO.MDU,Wind,145.0,145.0,145.0,2022-09-12T04:00:00+00:00,Withdrawn,,2023-03-24T04:00:00+00:00,,,Wind Turbine,Not Started,,2026-01-01T05:00:00+00:00,,DPP-2022,West,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3184,,,St. Clair,IL,Turkey Hill 138 kV,AMEREN ILLINOIS,Hybrid,145.0,145.0,145.0,2022-09-15T04:00:00+00:00,Pending Revision Approval,,,,,Solar/Battery,Not Started,,2027-06-01T04:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,145.0,145.0,0.0,0.0,
J3191,,,Jackson,AR,AECC BALCH-FISHER 161kV,"ENTERGY ARKANSAS, LLC EATO",Solar,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Withdrawn,,2025-07-30T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-10-31T04:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,0.0,0.0,0.0,0.0,
J3185,,,Effingham,IL,Effingham - Newton 138KV (4EFFINGHM 347025 -4NEWTON 347831),,Hybrid,150.0,150.0,150.0,2022-09-15T04:00:00+00:00,Pending Revision Approval,,,,,Solar/Battery,Not Started,,2027-02-01T05:00:00+00:00,,DPP-2022,Central,Phase 2,NRIS,150.0,150.0,0.0,0.0,
J3186,,,Bolivar,MS,Rosedale - Delta 115 kV,,Hybrid,100.0,100.0,100.0,2022-09-15T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2027-01-01T05:00:00+00:00,,DPP-2022,South,Phase 1,NRIS,100.0,100.0,0.0,0.0,
